#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC386.fasta	contig00001	122975	123690	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00006	1	111	-	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00006	285659	285857	+	pUTI89_NC_007941	61518-61716/114230	.......=/......	2/2	0.17	89.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00006	295337	296297	+	pUTI89_NC_007941	29149-30107/114230	...=..../......	2/2	0.84	93.65	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00006	311786	311904	+	pUTI89_NC_007941	34864-34982/114230	....=..........	0/0	0.10	96.64	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00009	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00017	22501	22773	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	194	4544	-	pUTI89_NC_007941	61717-66060/114230	.......=/=.....	4/9	3.80	95.98	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	4541	5344	-	pUTI89_NC_007941	58782-59585/114230	.......=.......	0/0	0.70	96.64	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	5339	5663	-	pUTI89_NC_007941	61904-62228/114230	.......=/......	2/2	0.28	95.09	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	15725	17701	-	pUTI89_NC_007941	1124-3098/114230	=......./......	7/10	1.73	94.80	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	17952	18814	-	pUTI89_NC_007941	1-863/114230	=..............	0/0	0.76	99.19	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	18815	28067	-	pUTI89_NC_007941	104978-114230/114230	.............==	0/0	8.10	99.60	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	28151	38005	-	pUTI89_NC_007941	95139-104993/114230	............==.	0/0	8.63	97.74	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	38073	47168	-	pUTI89_NC_007941	85701-94796/114230	...........==..	0/0	7.96	97.83	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	47300	48183	-	pUTI89_NC_007941	84820-85703/114230	...........=...	0/0	0.77	97.85	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	48179	49445	-	pUTI89_NC_007941	83964-85227/114230	......../..=...	9/17	1.10	88.54	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	49510	53900	-	pUTI89_NC_007941	79263-83654/114230	......../.==...	13/43	3.83	93.47	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	54775	55357	-	pUTI89_NC_007941	77834-78416/114230	......../.=....	7/12	0.51	83.53	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	55653	57542	-	pUTI89_NC_007941	75644-77530/114230	......../.=....	4/5	1.65	93.18	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	57828	60986	-	pUTI89_NC_007941	72222-75354/114230	......../==....	13/38	2.74	94.22	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00021	61037	67096	-	pUTI89_NC_007941	66207-72230/114230	......../=.....	29/102	5.24	93.53	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00022	23858	24261	-	pUTI89_NC_007941	74118-74522/114230	......../.=....	8/15	0.35	80.83	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00022	24654	25036	-	pUTI89_NC_007941	2713-3097/114230	=......./......	2/2	0.34	87.01	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00026	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00027	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00027	2836	3630	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.35	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00027	3622	3962	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00027	18143	18384	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00028	30371	31654	-	pUTI89_NC_007941	15672-16988/114230	.==...../......	4/35	1.12	89.53	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00028	32756	32966	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00030	1	109	+	pUTI89_NC_007941	36717-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00035	206	416	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	83.41	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00036	2021	2378	+	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00037	200	291	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00037	15491	15678	+	pUTI89_NC_007941	42226-42411/114230	.....=../......	2/2	0.16	77.13	pUTI89		pUTI89_NC_007941	
MVC386.fasta	contig00038	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
