#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
2011_83.fasta	contig00001	629095	629810	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.69	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00001	771930	772008	-	pUTI89_NC_007941	36747-36825/114230	....=..........	0/0	0.07	100.00	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00003	1	616	-	pUTI89_NC_007941	34871-35486/114230	....=..........	0/0	0.54	99.03	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00003	1364	1462	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00003	1514	1914	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00004	281821	282009	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00004	282006	282163	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00004	282164	282242	+	pUTI89_NC_007941	34872-34950/114230	....=..........	0/0	0.07	98.73	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00008	177853	178094	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00008	192275	192669	-	pUTI89_NC_007941	32656-33050/114230	....=..........	0/0	0.35	97.47	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00015	75234	75506	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00016	96435	96513	+	pUTI89_NC_007941	34872-34950/114230	....=..........	0/0	0.07	98.73	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00025	52403	52482	+	pUTI89_NC_007941	34870-34949/114230	....=..........	0/0	0.07	98.75	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00029	1	80	-	pUTI89_NC_007941	34869-34948/114230	....=..........	0/0	0.07	98.75	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00030	19043	19862	-	pUTI89_NC_007941	3241-4060/114230	=..............	0/0	0.72	99.63	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00030	19970	30396	+	pUTI89_NC_007941	4782-15209/114230	==....../......	1/1	9.13	99.97	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00031	64	3661	-	pUTI89_NC_007941	101396-104993/114230	.............=.	0/0	3.15	98.86	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00031	3853	13462	-	pUTI89_NC_007941	91590-101199/114230	......../...==.	4/18	8.40	95.95	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00031	14314	14912	-	pUTI89_NC_007941	90955-91553/114230	......../...=..	2/2	0.52	86.00	pUTI89		pUTI89_NC_007941	
2011_83.fasta	contig00031	15604	21646	-	pUTI89_NC_007941	84820-90862/114230	......../..==..	11/20	5.28	96.73	pUTI89		pUTI89_NC_007941	
