#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR7851039.fasta	contig00001	291983	292698	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00018	75266	75538	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00025	1	206	-	pUTI89_NC_007941	34862-35066/114230	....=.../......	1/1	0.18	97.09	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00033	1	197	-	pUTI89_NC_007941	34870-35066/114230	....=..........	0/0	0.17	98.98	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00034	1	15321	-	pUTI89_NC_007941	1-15321/114230	===............	0/0	13.41	99.99	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00034	15322	24574	-	pUTI89_NC_007941	104978-114230/114230	.............==	0/0	8.10	99.96	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00034	24640	50614	-	pUTI89_NC_007941	79019-104993/114230	..........====.	0/0	22.74	99.97	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00036	41753	41963	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00037	40722	40910	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00037	40907	41064	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00037	41065	41175	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	98.20	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00042	3652	4052	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00042	4104	4202	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00042	7670	8464	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00042	8456	8796	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00042	22977	23218	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00055	13917	14008	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00059	17336	17750	+	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00061	112	860	+	pUTI89_NC_007941	58837-59585/114230	.......=.......	0/0	0.66	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00061	857	16694	+	pUTI89_NC_007941	61717-77540/114230	.......=/==....	1/14	13.85	99.89	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00062	16228	16338	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00067	1	111	-	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00081	7400	7578	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00082	7378	7588	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00084	87	5132	-	pUTI89_NC_007941	36826-41872/114230	....==../......	1/1	4.42	99.98	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00084	5127	8675	-	pUTI89_NC_007941	31323-34871/114230	....=..........	0/0	3.11	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00085	111	8420	-	pUTI89_NC_007941	50531-58844/114230	......==/......	1/4	7.27	99.93	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00087	7432	7500	+	pUTI89_NC_007941	34862-34929/114230	....=.../......	1/1	0.06	94.20	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00088	114	7417	+	pUTI89_NC_007941	22912-30215/114230	...=...........	0/0	6.39	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00094	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00094	209	344	+	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00097	3102	3740	-	pUTI89_NC_007941	20092-20730/114230	..=............	0/0	0.56	95.31	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00097	3923	4232	-	pUTI89_NC_007941	19785-20094/114230	..=............	0/0	0.27	93.23	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00101	114	4945	-	pUTI89_NC_007941	43927-48758/114230	.....==........	0/0	4.23	99.94	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00103	2403	2760	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00116	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00120	86	2981	-	pUTI89_NC_007941	19984-22879/114230	..==...........	0/0	2.54	99.86	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00123	758	1051	+	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.34	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00137	108	1859	+	pUTI89_NC_007941	48776-50527/114230	......=........	0/0	1.53	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00139	1	1668	-	pUTI89_NC_007941	42011-43678/114230	.....=.........	0/0	1.46	99.70	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00144	1	1613	+	pUTI89_NC_007941	16732-18344/114230	..=............	0/0	1.41	99.94	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00146	1579	1647	+	pUTI89_NC_007941	34862-34929/114230	....=.../......	1/1	0.06	94.20	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00150	1	1355	+	pUTI89_NC_007941	77666-79020/114230	..........=....	0/0	1.19	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00155	1	1329	-	pUTI89_NC_007941	15211-16539/114230	.==............	0/0	1.16	99.92	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00157	1	109	+	pUTI89_NC_007941	36717-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00158	1	1172	-	pUTI89_NC_007941	34956-36127/114230	....=..........	0/0	1.03	99.15	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00180	1	606	+	pUTI89_NC_007941	36120-36725/114230	....=..........	0/0	0.53	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00208	4	103	+	pUTI89_NC_007941	40886-40985/114230	.....=.........	0/0	0.09	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00217	112	222	-	pUTI89_NC_007941	36017-36127/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00218	111	221	+	pUTI89_NC_007941	36120-36230/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00219	112	221	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00221	1	216	-	pUTI89_NC_007941	16429-16644/114230	..=............	0/0	0.19	100.00	pUTI89		pUTI89_NC_007941	
SRR7851039.fasta	contig00222	1	214	+	pUTI89_NC_007941	36017-36230/114230	....=..........	0/0	0.19	100.00	pUTI89		pUTI89_NC_007941	
