#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC666.fasta	contig00001	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00001	133510	134225	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00004	363196	363384	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00004	363381	363538	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00004	363539	364185	+	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	98.92	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00005	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.97	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00005	290584	291998	+	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.37	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00005	291993	292639	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00008	1	109	-	pUTI89_NC_007941	34872-34980/114230	....=..........	0/0	0.10	99.08	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00009	213349	213877	-	pUTI89_NC_007941	40457-40985/114230	.....=.........	0/0	0.46	96.60	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00009	220192	220305	+	pUTI89_NC_007941	34869-34982/114230	....=..........	0/0	0.10	99.12	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00014	1	111	-	pUTI89_NC_007941	34871-34981/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00014	859	957	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00014	1009	1409	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	7435	10537	-	pUTI89_NC_007941	1-3104/114230	=......./......	2/3	2.72	99.16	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	10538	19790	-	pUTI89_NC_007941	104978-114230/114230	.............==	0/0	8.10	99.97	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	19874	63198	-	pUTI89_NC_007941	61717-104993/114230	.......=/=====.	2/48	37.89	99.63	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	63195	65126	-	pUTI89_NC_007941	57654-59585/114230	.......=.......	0/0	1.69	99.95	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	65126	67256	+	pUTI89_NC_007941	59586-61716/114230	.......==......	0/0	1.87	100.00	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00015	67257	85418	-	pUTI89_NC_007941	39509-57658/114230	....====/......	2/12	15.89	99.87	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00016	59021	59293	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00019	65953	66063	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00023	45906	46016	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00024	1	112	+	pUTI89_NC_007941	36715-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00024	36101	36937	-	pUTI89_NC_007941	39509-40345/114230	.....=.........	0/0	0.73	94.86	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00026	28117	28327	+	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
MVC666.fasta	contig00027	1	4875	-	pUTI89_NC_007941	30105-34979/114230	...==..........	0/0	4.27	99.86	pUTI89		pUTI89_NC_007941	
