#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR8541445.fasta	contig00008	13138	13853	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00011	1	90	-	pUTI89_NC_007941	34872-34961/114230	....=..........	0/0	0.08	98.89	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00012	114450	114516	-	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00018	96313	96379	+	pUTI89_NC_007941	34872-34938/114230	....=..........	0/0	0.06	98.51	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00025	22248	22520	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00039	45995	46061	-	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00040	1821	2178	+	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00040	30114	30205	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00040	44431	44641	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00041	1	39014	-	pUTI89_NC_007941	74734-113737/114230	......../.=====	3/18	34.14	99.92	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00041	38398	41859	-	pUTI89_NC_007941	66494-69949/114230	......../=.....	1/6	3.03	99.51	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00046	1	14594	+	pUTI89_NC_007941	16840-31433/114230	..===..........	0/0	12.78	99.99	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00046	13266	29804	-	pUTI89_NC_007941	1-16539/114230	===............	0/0	14.48	100.00	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00046	29805	30297	-	pUTI89_NC_007941	113738-114230/114230	..............=	0/0	0.43	100.00	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00048	1	29208	-	pUTI89_NC_007941	36759-65966/114230	....=====......	0/0	25.57	99.99	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00056	232	646	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00057	16436	16624	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.95	pUTI89		pUTI89_NC_007941	
SRR8541445.fasta	contig00057	16621	16778	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
