#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC599.fasta	contig00001	617800	618515	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00005	287006	287200	+	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.97	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00012	120892	121292	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00012	121344	121442	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00012	122190	122301	+	pUTI89_NC_007941	34871-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00014	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00015	75265	75537	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00017	1	647	-	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	98.92	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00017	648	805	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00017	802	990	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00018	75794	76001	+	pUTI89_NC_007941	59586-59794/114230	.......=/......	2/3	0.18	91.91	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	147	2802	+	pUTI89_NC_007941	74889-77542/114230	......../.=....	7/10	2.32	96.50	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	3158	3684	+	pUTI89_NC_007941	77908-78436/114230	......../.=....	2/2	0.46	82.80	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	4437	10943	+	pUTI89_NC_007941	79202-85703/114230	......../.==...	21/53	5.67	93.71	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	11075	20170	+	pUTI89_NC_007941	85701-94796/114230	...........==..	0/0	7.96	98.05	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	20238	25868	+	pUTI89_NC_007941	95139-100769/114230	......../...==.	9/26	4.92	93.62	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	26478	36456	+	pUTI89_NC_007941	101406-111345/114230	......../....==	7/59	8.69	97.15	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	41405	44295	+	pUTI89_NC_007941	111341-114230/114230	......../.....=	1/1	2.53	99.62	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	44296	45237	+	pUTI89_NC_007941	1-936/114230	=......./......	1/6	0.82	96.18	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	45417	47400	+	pUTI89_NC_007941	1125-3104/114230	=......./......	6/8	1.73	94.31	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	49648	50350	-	pUTI89_NC_007941	17619-18323/114230	..=...../......	3/8	0.61	94.35	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	54530	54790	+	pUTI89_NC_007941	50152-50411/114230	......=./......	2/3	0.23	86.26	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	55380	56186	+	pUTI89_NC_007941	51169-51980/114230	......=./......	2/5	0.71	95.32	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	62427	66613	+	pUTI89_NC_007941	61904-66089/114230	.......=/=.....	15/31	3.65	92.46	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00022	66799	75367	+	pUTI89_NC_007941	66207-74739/114230	......../==....	40/122	7.43	94.09	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00025	52435	52546	+	pUTI89_NC_007941	34870-34981/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC599.fasta	contig00027	1	112	-	pUTI89_NC_007941	34869-34980/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
