#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC285.fasta	contig00001	162746	163461	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00004	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.97	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00004	285634	285832	+	pUTI89_NC_007941	61518-61716/114230	.......=/......	2/2	0.17	89.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00004	295312	296272	+	pUTI89_NC_007941	29149-30107/114230	...=..../......	2/2	0.84	93.65	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00010	75175	75447	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	14512	14722	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	28948	29039	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	56975	57332	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	78391	78632	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	92813	93153	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	93145	93939	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00017	96664	96773	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00021	1	52669	+	pUTI89_NC_007941	61574-114230/114230	.......=/======	1/12	46.10	99.97	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00021	52670	67990	+	pUTI89_NC_007941	1-15321/114230	===............	0/0	13.41	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00024	45647	45818	+	pUTI89_NC_007941	3307-3482/114230	=......./......	1/4	0.15	88.07	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00024	48729	49844	+	pUTI89_NC_007941	60362-61477/114230	.......==......	0/0	0.98	98.48	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00025	42440	43091	-	pUTI89_NC_007941	36826-37472/114230	....=.../......	1/5	0.57	86.66	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00025	43086	44401	-	pUTI89_NC_007941	33547-34871/114230	....=.../......	4/13	1.15	84.85	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00026	45906	46116	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00032	1	24091	+	pUTI89_NC_007941	36715-60805/114230	....====.......	0/0	21.09	99.99	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00034	16946	17134	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00034	17131	17288	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00034	17289	17483	+	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00035	1406	1584	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00035	14762	14875	-	pUTI89_NC_007941	61386-61499/114230	........=......	0/0	0.10	91.23	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00036	1633	1885	+	pUTI89_NC_007941	40457-40709/114230	.....=.........	0/0	0.22	96.05	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00036	3445	5664	+	pUTI89_NC_007941	30489-32720/114230	...==.../......	3/14	1.94	88.13	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00037	8315	8504	+	pUTI89_NC_007941	59616-59805/114230	.......=.......	0/0	0.17	86.32	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00037	8499	8641	+	pUTI89_NC_007941	61216-61363/114230	.......=/......	3/5	0.13	79.73	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00037	12964	13074	-	pUTI89_NC_007941	36716-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00038	1	10543	+	pUTI89_NC_007941	16843-27385/114230	..==...........	0/0	9.23	99.99	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00040	1	112	-	pUTI89_NC_007941	34871-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00040	860	958	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00040	1010	1410	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00044	3639	3757	+	pUTI89_NC_007941	34864-34982/114230	....=..........	0/0	0.10	96.64	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00045	1	3683	+	pUTI89_NC_007941	31323-35005/114230	....=..........	0/0	3.22	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00050	1	2830	+	pUTI89_NC_007941	27386-30215/114230	...=...........	0/0	2.48	99.97	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00055	1	1770	-	pUTI89_NC_007941	34956-36725/114230	....=..........	0/0	1.55	99.44	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00060	1	1329	+	pUTI89_NC_007941	15211-16539/114230	.==............	0/0	1.16	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00077	255	469	-	pUTI89_NC_007941	75940-76154/114230	.........==....	0/0	0.19	75.35	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00083	1	457	+	pUTI89_NC_007941	61160-61616/114230	........=......	0/0	0.40	100.00	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00084	1	322	+	pUTI89_NC_007941	61367-61688/114230	........=......	0/0	0.28	96.58	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00087	1	114	-	pUTI89_NC_007941	61364-61477/114230	........=......	0/0	0.10	91.23	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00087	112	322	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
MVC285.fasta	contig00098	1	216	+	pUTI89_NC_007941	16429-16644/114230	..=............	0/0	0.19	100.00	pUTI89		pUTI89_NC_007941	
