#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR8541484.fasta	contig00001	562058	562268	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00001	576494	576585	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00001	604520	604877	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00003	164097	164812	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00009	178268	179682	+	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.37	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00009	179677	180323	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00015	1	67	-	pUTI89_NC_007941	34872-34938/114230	....=..........	0/0	0.06	98.51	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00018	1	67	+	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00019	22457	22729	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00023	1	66	+	pUTI89_NC_007941	36760-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00023	2791	3585	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00023	3577	3917	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00023	18098	18339	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00026	8641	8851	-	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00029	30385	30451	-	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00034	17419	17607	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00034	17604	17761	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00034	17762	17828	+	pUTI89_NC_007941	34872-34938/114230	....=..........	0/0	0.06	98.51	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00036	10960	11025	+	pUTI89_NC_007941	34872-34937/114230	....=..........	0/0	0.06	98.48	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00039	7111	7289	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00041	5740	5875	-	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00041	5873	5939	-	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00047	1858	2258	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00047	2310	2408	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00047	3156	3223	+	pUTI89_NC_007941	34871-34938/114230	....=..........	0/0	0.06	98.53	pUTI89		pUTI89_NC_007941	
SRR8541484.fasta	contig00050	1	1954	-	pUTI89_NC_007941	34872-36825/114230	....=..........	0/0	1.71	99.44	pUTI89		pUTI89_NC_007941	
