#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR8541645.fasta	contig00010	173721	174367	+	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	99.07	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00015	25	135	+	pUTI89_NC_007941	76044-76154/114230	.........==....	0/0	0.10	80.18	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00017	75265	75537	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00023	50704	51419	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	1	150	+	pUTI89_NC_007941	77183-77332/114230	..........=....	0/0	0.13	94.00	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	14178	14579	+	pUTI89_NC_007941	92903-93304/114230	............=..	0/0	0.35	75.62	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	21165	21854	+	pUTI89_NC_007941	101445-102134/114230	......../....=.	3/4	0.60	75.00	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	30883	32239	+	pUTI89_NC_007941	112882-114228/114230	......../.....=	14/18	1.18	90.45	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	32242	32792	+	pUTI89_NC_007941	1-551/114230	=..............	0/0	0.48	98.73	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	33229	33303	+	pUTI89_NC_007941	587-661/114230	=..............	0/0	0.07	89.33	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	33808	36219	+	pUTI89_NC_007941	694-3097/114230	=......./......	5/8	2.10	94.73	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	39827	40139	+	pUTI89_NC_007941	59699-60011/114230	.......=.......	0/0	0.27	97.44	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00031	46993	47103	+	pUTI89_NC_007941	40457-40567/114230	.....=.........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00032	1254	1464	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00032	25053	25583	+	pUTI89_NC_007941	40456-40986/114230	.....=.........	0/0	0.46	97.74	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00032	44302	45735	+	pUTI89_NC_007941	33421-34871/114230	....=.../......	6/19	1.25	84.78	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00032	45730	46376	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00034	38805	38918	+	pUTI89_NC_007941	34869-34982/114230	....=..........	0/0	0.10	99.12	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00037	3922	4025	-	pUTI89_NC_007941	58338-58442/114230	.......=/......	1/1	0.09	82.86	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00037	4041	4497	-	pUTI89_NC_007941	57706-58174/114230	.......=/......	3/16	0.40	81.53	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00037	4497	4825	-	pUTI89_NC_007941	57227-57577/114230	.......=/......	5/26	0.29	80.74	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00037	31457	32740	-	pUTI89_NC_007941	15672-16988/114230	.==...../......	4/35	1.12	89.45	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00037	33842	34052	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	6557	6748	-	pUTI89_NC_007941	42226-42416/114230	.....=../......	3/3	0.17	86.53	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	14802	15066	+	pUTI89_NC_007941	2841-3104/114230	=......./......	3/3	0.23	90.98	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	15689	16365	-	pUTI89_NC_007941	17562-18241/114230	..=...../......	1/3	0.59	97.79	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	16437	17019	-	pUTI89_NC_007941	16989-17571/114230	..=............	0/0	0.51	96.57	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	17166	17409	+	pUTI89_NC_007941	50170-50411/114230	......=./......	1/2	0.21	86.89	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	17966	18770	+	pUTI89_NC_007941	51169-51980/114230	......=./......	1/7	0.70	94.83	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	25011	29205	+	pUTI89_NC_007941	61904-66089/114230	.......=/=.....	14/35	3.65	92.70	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	29391	32537	+	pUTI89_NC_007941	66207-69363/114230	......../=.....	5/20	2.75	96.08	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00038	32705	33058	+	pUTI89_NC_007941	66207-66560/114230	........=......	0/0	0.31	97.74	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00043	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00043	2835	3629	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00043	3621	3961	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00043	18142	18383	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00049	1	110	-	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00049	2037	4915	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00051	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8541645.fasta	contig00051	760	1053	-	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
