#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR11319493.fasta	contig00001	272432	273147	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	807	998	-	pUTI89_NC_007941	42226-42416/114230	.....=../......	3/3	0.17	86.01	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	11911	12121	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	83.89	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	26052	26124	-	pUTI89_NC_007941	32977-33049/114230	....=..........	0/0	0.06	95.89	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	26800	27014	+	pUTI89_NC_007941	31375-31592/114230	...=..../......	2/5	0.19	85.84	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	201193	201398	-	pUTI89_NC_007941	61512-61720/114230	.......=/......	2/5	0.18	95.24	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	201397	201643	-	pUTI89_NC_007941	61128-61374/114230	........=......	0/0	0.22	99.59	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00002	202641	203084	+	pUTI89_NC_007941	40457-40905/114230	....==../......	4/7	0.39	90.44	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00012	75281	75553	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	1	865	+	pUTI89_NC_007941	65116-65980/114230	........=......	0/0	0.76	94.10	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	1124	1191	+	pUTI89_NC_007941	74885-74952/114230	.........=.....	0/0	0.06	94.12	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	1574	5461	+	pUTI89_NC_007941	69980-73866/114230	......../==....	1/1	3.40	89.53	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	6300	6653	+	pUTI89_NC_007941	64467-64819/114230	.......=/......	6/13	0.30	87.78	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	90673	91026	-	pUTI89_NC_007941	64467-64819/114230	.......=/......	6/13	0.30	87.78	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	91865	95752	-	pUTI89_NC_007941	69980-73866/114230	......../==....	1/1	3.40	89.53	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	96135	96202	-	pUTI89_NC_007941	74885-74952/114230	.........=.....	0/0	0.06	94.12	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00014	96461	97325	-	pUTI89_NC_007941	65116-65980/114230	........=......	0/0	0.76	94.10	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00015	8105	8314	-	pUTI89_NC_007941	41561-41771/114230	.....=../......	1/1	0.18	80.09	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00021	33354	36232	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00021	38159	39575	+	pUTI89_NC_007941	35409-36825/114230	....=..........	0/0	1.24	99.51	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00021	40224	40517	-	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	18846	19223	+	pUTI89_NC_007941	2726-3104/114230	=......./......	2/3	0.33	92.37	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	27041	28153	-	pUTI89_NC_007941	17562-18676/114230	..=...../......	1/2	0.97	97.04	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	28225	28807	-	pUTI89_NC_007941	16989-17571/114230	..=............	0/0	0.51	95.20	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	28959	29180	+	pUTI89_NC_007941	50175-50396/114230	......=./......	2/2	0.19	89.24	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	30439	31156	+	pUTI89_NC_007941	51175-51892/114230	......=........	0/0	0.63	94.99	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	34248	36182	+	pUTI89_NC_007941	54613-56546/114230	......=./......	1/1	1.69	98.92	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00024	36175	36485	+	pUTI89_NC_007941	58432-58742/114230	.......=.......	0/0	0.27	98.39	pUTI89		pUTI89_NC_007941	
SRR11319493.fasta	contig00029	1	1845	-	pUTI89_NC_007941	101406-103250/114230	.............=.	0/0	1.62	96.21	pUTI89		pUTI89_NC_007941	
