#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR3345807.fasta	contig00003	18188	18903	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00044	4974	5246	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00073	989	1783	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00073	1775	2115	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00073	16296	16537	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00086	16926	17114	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00086	17111	17268	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00086	17269	17895	+	pUTI89_NC_007941	34872-35498/114230	....=..........	0/0	0.55	98.88	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00101	16154	16328	+	pUTI89_NC_007941	34872-35046/114230	....=..........	0/0	0.15	99.43	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00103	1	16104	+	pUTI89_NC_007941	79039-95142/114230	..........===..	0/0	14.10	99.99	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00132	1	12762	-	pUTI89_NC_007941	2540-15301/114230	===............	0/0	11.17	99.99	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00137	1	10773	+	pUTI89_NC_007941	56705-67461/114230	......==/=.....	3/16	9.42	99.58	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00137	10750	12185	+	pUTI89_NC_007941	68069-69504/114230	........==.....	0/0	1.26	100.00	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00139	1	12026	+	pUTI89_NC_007941	101369-113394/114230	.............==	0/0	10.53	100.00	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00172	1857	1999	-	pUTI89_NC_007941	61216-61363/114230	.......=/......	3/5	0.13	79.73	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00172	1994	2183	-	pUTI89_NC_007941	59616-59805/114230	.......=.......	0/0	0.17	86.32	pUTI89		pUTI89_NC_007941	
SRR3345807.fasta	contig00213	57	1017	+	pUTI89_NC_007941	29149-30107/114230	...=..../......	2/2	0.84	93.65	pUTI89		pUTI89_NC_007941	
