#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR11484637.fasta	contig00011	104533	104731	+	pUTI89_NC_007941	61518-61716/114230	.......=/......	2/2	0.17	89.00	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00011	114211	115171	+	pUTI89_NC_007941	29149-30107/114230	...=..../......	2/2	0.84	93.65	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00011	130625	131279	+	pUTI89_NC_007941	34864-35518/114230	....=..........	0/0	0.57	98.63	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00014	117755	118155	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00014	118207	118305	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00014	119053	119164	+	pUTI89_NC_007941	34871-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00017	102124	102234	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00018	22613	22885	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00025	66989	67099	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00028	52197	52316	+	pUTI89_NC_007941	34861-34981/114230	....=.../......	1/1	0.11	96.69	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	1	110	-	pUTI89_NC_007941	34872-34981/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	110	8644	+	pUTI89_NC_007941	86262-94796/114230	...........==..	0/0	7.47	97.91	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	8712	27821	+	pUTI89_NC_007941	95139-114230/114230	......../...===	1/18	16.71	98.54	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	27822	28763	+	pUTI89_NC_007941	1-936/114230	=......./......	1/6	0.82	96.39	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	28943	30923	+	pUTI89_NC_007941	1125-3104/114230	=......./......	6/9	1.73	94.66	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	42931	43241	+	pUTI89_NC_007941	61904-62228/114230	.......=/......	3/16	0.27	90.49	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	43236	44039	+	pUTI89_NC_007941	58782-59585/114230	.......=.......	0/0	0.70	96.52	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	44036	48385	+	pUTI89_NC_007941	61717-66060/114230	.......=/=.....	1/6	3.80	96.74	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00029	48612	51903	+	pUTI89_NC_007941	66207-69463/114230	......../=.....	4/35	2.85	97.54	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00031	12568	13283	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00032	26718	27075	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00047	3475	3716	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00047	17897	18237	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00047	18229	19023	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00047	21748	21857	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00048	13215	13425	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00052	15165	16500	-	pUTI89_NC_007941	33421-34765/114230	....=.../......	4/13	1.17	88.94	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00052	16858	16931	-	pUTI89_NC_007941	32710-32782/114230	....=.../......	3/3	0.06	93.33	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00052	16923	17716	+	pUTI89_NC_007941	16196-16990/114230	.==...../......	1/1	0.70	96.35	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00052	17717	17827	+	pUTI89_NC_007941	36451-36561/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00055	14052	14240	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00055	14237	14394	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00055	14395	14589	+	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00056	1	110	-	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00056	2037	4915	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00059	1	110	+	pUTI89_NC_007941	36717-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00059	4457	4599	-	pUTI89_NC_007941	61216-61363/114230	.......=/......	3/5	0.13	79.73	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00059	4594	4783	-	pUTI89_NC_007941	59616-59805/114230	.......=.......	0/0	0.17	86.32	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00060	5840	6659	-	pUTI89_NC_007941	3241-4060/114230	=..............	0/0	0.72	99.51	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00060	6657	8603	+	pUTI89_NC_007941	72926-74867/114230	......../==....	6/11	1.70	95.64	pUTI89		pUTI89_NC_007941	
SRR11484637.fasta	contig00061	746	5136	+	pUTI89_NC_007941	79263-83654/114230	......../.==...	13/43	3.83	93.47	pUTI89		pUTI89_NC_007941	
