#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR11014954.fasta	contig00002	321819	322534	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00004	4469	5115	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00004	5110	6524	-	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.51	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00011	75265	75537	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	544	790	-	pUTI89_NC_007941	50166-50411/114230	......=./......	2/3	0.21	87.50	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	1263	1521	+	pUTI89_NC_007941	17313-17571/114230	..=............	0/0	0.23	89.19	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	1593	2295	+	pUTI89_NC_007941	17562-18272/114230	..=...../......	3/12	0.61	93.69	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	7781	7878	-	pUTI89_NC_007941	17783-17882/114230	..=...../......	1/2	0.09	90.00	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	11731	13405	-	pUTI89_NC_007941	1415-3097/114230	=......./......	12/24	1.46	85.57	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	77963	78315	-	pUTI89_NC_007941	64467-64819/114230	.......=/......	2/2	0.31	95.48	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	79154	83046	-	pUTI89_NC_007941	69980-73866/114230	......../==....	4/8	3.40	88.88	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	83429	83496	-	pUTI89_NC_007941	74885-74952/114230	.........=.....	0/0	0.06	94.12	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	83689	88000	-	pUTI89_NC_007941	61717-66029/114230	.......=/=.....	7/9	3.77	93.65	pUTI89		pUTI89_NC_007941	
SRR11014954.fasta	contig00017	87997	89150	-	pUTI89_NC_007941	58432-59585/114230	.......=.......	0/0	1.01	95.49	pUTI89		pUTI89_NC_007941	
