#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR7905454.fasta	contig00003	314967	315682	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00003	457800	458026	-	pUTI89_NC_007941	36599-36825/114230	....=..........	0/0	0.20	100.00	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00006	1	663	-	pUTI89_NC_007941	34872-35534/114230	....=..........	0/0	0.58	99.09	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00014	1	127	+	pUTI89_NC_007941	36699-36825/114230	....=..........	0/0	0.11	100.00	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	1	2158	+	pUTI89_NC_007941	71709-73866/114230	......../==....	2/4	1.89	85.74	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	2997	3349	+	pUTI89_NC_007941	64467-64819/114230	.......=/......	2/2	0.31	96.33	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	4168	4232	+	pUTI89_NC_007941	74888-74952/114230	.........=.....	0/0	0.06	93.85	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	66814	68485	+	pUTI89_NC_007941	1415-3093/114230	=......./......	12/23	1.46	83.76	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	75291	76103	-	pUTI89_NC_007941	16989-17804/114230	..=...../......	4/5	0.71	88.74	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	78806	79066	+	pUTI89_NC_007941	50153-50411/114230	......=./......	1/2	0.23	89.66	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	79656	80379	+	pUTI89_NC_007941	51169-51892/114230	......=........	0/0	0.63	94.75	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	83472	94839	+	pUTI89_NC_007941	54613-65980/114230	.......==......	0/0	9.95	99.60	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00015	95547	96411	+	pUTI89_NC_007941	69980-70843/114230	......../=.....	1/1	0.76	94.33	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00016	1	128	-	pUTI89_NC_007941	34871-34998/114230	....=..........	0/0	0.11	99.22	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00016	876	974	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00016	1026	1426	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00017	65248	65375	+	pUTI89_NC_007941	34870-34997/114230	....=..........	0/0	0.11	99.22	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00018	1	3619	+	pUTI89_NC_007941	71709-75327/114230	......../==....	2/2	3.17	99.50	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00018	3077	6924	+	pUTI89_NC_007941	66104-69949/114230	......../=.....	2/2	3.37	99.12	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00018	6308	45815	+	pUTI89_NC_007941	74734-114230/114230	......../.=====	2/17	34.57	99.81	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00018	45816	61152	+	pUTI89_NC_007941	1-15337/114230	===............	0/0	13.43	100.00	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00021	22746	23018	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00025	40738	40926	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00025	40923	41080	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00025	41081	41291	+	pUTI89_NC_007941	34872-35082/114230	....=..........	0/0	0.18	98.58	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00026	1	128	-	pUTI89_NC_007941	34869-34996/114230	....=..........	0/0	0.11	99.22	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00027	29736	32614	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00032	27151	27508	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	85.75	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00034	1	126	+	pUTI89_NC_007941	36700-36825/114230	....=..........	0/0	0.11	100.00	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00034	2851	3645	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR7905454.fasta	contig00034	3637	3977	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
