#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR8533842.fasta	contig00001	133241	133956	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00005	1	374	-	pUTI89_NC_007941	34872-35245/114230	....=..........	0/0	0.33	99.47	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00017	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00019	22501	22773	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	1671	16878	-	pUTI89_NC_007941	1-15209/114230	==....../......	1/1	13.31	99.96	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	16879	26131	-	pUTI89_NC_007941	104978-114230/114230	.............==	0/0	8.10	99.36	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	26170	53854	-	pUTI89_NC_007941	77308-104993/114230	......../.====.	1/1	24.24	99.92	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	53855	68889	-	pUTI89_NC_007941	61717-76758/114230	.......=/==....	2/7	13.16	99.91	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	68886	81010	-	pUTI89_NC_007941	47461-59585/114230	......==.......	0/0	10.61	99.96	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00020	81370	82059	+	pUTI89_NC_007941	33421-34109/114230	....=.../......	3/3	0.60	83.65	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00025	1	113	-	pUTI89_NC_007941	34870-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00028	1	173	+	pUTI89_NC_007941	35812-35984/114230	....=..........	0/0	0.15	98.27	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00030	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00030	196	353	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00030	350	538	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00032	38705	38816	+	pUTI89_NC_007941	34869-34980/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00036	1	837	+	pUTI89_NC_007941	39509-40345/114230	.....=.........	0/0	0.73	94.86	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00040	10015	10256	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00040	24437	24777	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00040	24769	25563	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00040	28288	28397	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00043	276	690	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00044	167	317	-	pUTI89_NC_007941	37086-37236/114230	....=..........	0/0	0.13	80.13	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00045	16664	16774	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00046	1254	1464	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00046	15690	15781	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00048	12502	12795	+	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00048	13444	13554	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00051	1	11316	-	pUTI89_NC_007941	18900-30215/114230	..==...........	0/0	9.91	99.87	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00055	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00056	1406	1584	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00058	1	7960	+	pUTI89_NC_007941	39509-47468/114230	.....==........	0/0	6.97	99.95	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00058	7961	8144	-	pUTI89_NC_007941	37289-37472/114230	....=..........	0/0	0.16	86.96	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00058	8207	8390	-	pUTI89_NC_007941	37289-37472/114230	....=..........	0/0	0.16	99.46	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00059	1	111	-	pUTI89_NC_007941	35135-35245/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00059	7127	7318	+	pUTI89_NC_007941	42226-42416/114230	.....=../......	3/3	0.17	85.49	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00060	1	111	-	pUTI89_NC_007941	34871-34981/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00060	859	957	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00060	1009	1409	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00064	1865	2222	+	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00066	5669	5780	-	pUTI89_NC_007941	36715-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR8533842.fasta	contig00071	1	601	-	pUTI89_NC_007941	35409-36009/114230	....=..........	0/0	0.53	99.67	pUTI89		pUTI89_NC_007941	
