#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC746.fasta	contig00001	167220	167935	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00004	287007	287653	+	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	99.07	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00014	120376	120776	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00014	120828	120926	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00014	121674	121785	+	pUTI89_NC_007941	34871-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00016	22500	22772	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00018	60196	60384	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00018	60381	60538	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00018	60539	60733	+	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00019	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00020	1	112	-	pUTI89_NC_007941	34870-34981/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	109	382	+	pUTI89_NC_007941	83391-83670/114230	......../..=...	1/6	0.24	86.43	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	431	1356	+	pUTI89_NC_007941	83964-84889/114230	...........=...	0/0	0.81	94.82	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	1462	10294	+	pUTI89_NC_007941	85964-94796/114230	......../..==..	6/12	7.73	94.77	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	10361	16415	+	pUTI89_NC_007941	95139-101193/114230	......../...==.	7/22	5.29	92.60	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	16613	26570	+	pUTI89_NC_007941	101396-111320/114230	......../....==	2/57	8.68	97.60	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	26613	27811	+	pUTI89_NC_007941	112330-113526/114230	......../.....=	15/26	1.04	87.04	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	28028	28269	+	pUTI89_NC_007941	308-550/114230	=......./......	1/1	0.21	92.18	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	28682	28930	+	pUTI89_NC_007941	694-936/114230	=......./......	1/6	0.21	81.53	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00022	29109	31091	+	pUTI89_NC_007941	1125-3104/114230	=......./......	7/9	1.73	93.61	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00025	38805	38916	+	pUTI89_NC_007941	34869-34980/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00027	1	110	-	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00027	2037	4915	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00031	10988	11402	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00032	10015	10256	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00032	24437	24777	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00032	24769	25563	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00032	28288	28397	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00035	110	394	-	pUTI89_NC_007941	78411-78695/114230	..........=....	0/0	0.25	92.63	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00035	395	8732	-	pUTI89_NC_007941	70010-78335/114230	......../==....	39/146	7.23	93.09	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00035	11395	15239	-	pUTI89_NC_007941	66207-70008/114230	......../=.....	21/83	3.31	93.87	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00035	15362	19392	-	pUTI89_NC_007941	51175-55204/114230	......=./......	3/3	3.53	95.54	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00035	19883	20078	+	pUTI89_NC_007941	3241-3436/114230	=..............	0/0	0.17	97.96	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00036	16118	16475	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00037	200	291	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00037	14517	14727	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00038	1406	1584	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00038	14762	14897	-	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00038	14895	15105	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00040	4999	5321	-	pUTI89_NC_007941	14886-15209/114230	.=....../......	3/3	0.28	85.23	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00041	12502	12795	+	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00041	13444	13554	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00042	272	11199	+	pUTI89_NC_007941	3912-14789/114230	==....../......	2/52	9.52	99.39	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00042	11196	11310	-	pUTI89_NC_007941	3950-4064/114230	=..............	0/0	0.10	99.13	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00044	10183	10411	+	pUTI89_NC_007941	2832-3093/114230	=......./......	4/35	0.20	75.28	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00046	694	2341	+	pUTI89_NC_007941	42605-44256/114230	.....=../......	4/8	1.44	91.60	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00046	3090	5951	+	pUTI89_NC_007941	44231-47051/114230	.....=../......	2/43	2.47	94.13	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00046	6722	7063	+	pUTI89_NC_007941	47443-47782/114230	.....=../......	4/4	0.30	81.05	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00048	5669	5780	-	pUTI89_NC_007941	36715-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00065	2	1318	+	pUTI89_NC_007941	35409-36725/114230	....=..........	0/0	1.15	99.54	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00066	1084	1194	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00078	1	697	+	pUTI89_NC_007941	3326-4022/114230	=..............	0/0	0.61	99.57	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00079	109	450	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	3/3	0.30	89.21	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00079	442	682	+	pUTI89_NC_007941	16196-16436/114230	..=............	0/0	0.21	96.68	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00101	1	111	+	pUTI89_NC_007941	16769-16879/114230	..=............	0/0	0.10	94.59	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00101	112	307	+	pUTI89_NC_007941	3241-3436/114230	=..............	0/0	0.17	99.49	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00106	1	111	+	pUTI89_NC_007941	3950-4060/114230	=..............	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00113	1	115	-	pUTI89_NC_007941	34868-34982/114230	....=..........	0/0	0.10	98.26	pUTI89		pUTI89_NC_007941	
MVC746.fasta	contig00116	112	221	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
