#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR10257842.fasta	contig00001	177988	178703	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00008	75282	75554	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00016	1	708	-	pUTI89_NC_007941	34872-35579/114230	....=..........	0/0	0.62	99.01	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00056	1	126	-	pUTI89_NC_007941	35409-35534/114230	....=..........	0/0	0.11	99.21	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00056	2053	4931	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00059	13008	13520	+	pUTI89_NC_007941	32143-32669/114230	...==.../......	1/14	0.45	82.16	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00059	21604	21750	+	pUTI89_NC_007941	36548-36694/114230	....=..........	0/0	0.13	100.00	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	1	329	-	pUTI89_NC_007941	77936-78264/114230	..........=....	0/0	0.29	87.84	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	727	2587	-	pUTI89_NC_007941	75669-77530/114230	......../.=....	3/3	1.63	94.74	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	2902	12180	-	pUTI89_NC_007941	65981-75350/114230	......../==....	32/183	8.08	92.86	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	12182	13320	-	pUTI89_NC_007941	58432-59570/114230	.......=.......	0/0	1.00	96.05	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	13313	13475	-	pUTI89_NC_007941	56384-56546/114230	.......=.......	0/0	0.14	98.16	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00062	18401	19744	-	pUTI89_NC_007941	50547-51891/114230	......=./......	1/1	1.18	95.39	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00068	890	2070	-	pUTI89_NC_007941	112330-113504/114230	......../.....=	16/22	1.02	87.97	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00068	2113	8455	-	pUTI89_NC_007941	104978-111320/114230	......../....==	2/2	5.55	94.89	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00068	8503	10388	-	pUTI89_NC_007941	103117-104993/114230	......../....=.	1/9	1.64	94.64	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00068	10445	11371	-	pUTI89_NC_007941	101396-102322/114230	.............=.	0/0	0.81	96.33	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00068	11569	17533	-	pUTI89_NC_007941	95229-101193/114230	......../...==.	4/10	5.22	92.09	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00070	16296	16484	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00070	16481	16638	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00070	16639	16765	+	pUTI89_NC_007941	34872-34998/114230	....=..........	0/0	0.11	98.42	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00073	255	6405	+	pUTI89_NC_007941	79263-85401/114230	......../.==...	8/24	5.37	95.71	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00073	6812	11689	+	pUTI89_NC_007941	85732-90609/114230	...........=...	0/0	4.27	96.82	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00073	11760	12822	+	pUTI89_NC_007941	91015-92077/114230	...........==..	0/0	0.93	95.30	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00073	13334	15166	+	pUTI89_NC_007941	92631-94460/114230	......../...=..	1/3	1.60	95.64	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00088	124	302	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00097	1	259	+	pUTI89_NC_007941	36568-36826/114230	....=..........	0/0	0.23	100.00	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00098	7590	7831	-	pUTI89_NC_007941	36590-36832/114230	....=.../......	1/1	0.21	97.53	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00098	7815	8123	-	pUTI89_NC_007941	36211-36519/114230	....=..........	0/0	0.27	98.38	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00106	2119	2329	-	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00108	2990	3341	+	pUTI89_NC_007941	19743-20094/114230	..=............	0/0	0.31	90.06	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00108	3524	4162	+	pUTI89_NC_007941	20092-20730/114230	..=............	0/0	0.56	98.59	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00109	1031	1677	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00109	1672	3086	-	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.51	pUTI89		pUTI89_NC_007941	
SRR10257842.fasta	contig00110	640	3750	-	pUTI89_NC_007941	1-3104/114230	=......./......	5/7	2.72	95.28	pUTI89		pUTI89_NC_007941	
