#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR3578974.fasta	contig00002	141690	142405	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00011	170023	170093	-	pUTI89_NC_007941	3990-4060/114230	=..............	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00013	117946	118346	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00013	118398	118496	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00013	119244	119851	+	pUTI89_NC_007941	34871-35478/114230	....=..........	0/0	0.53	99.01	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00016	103612	103684	-	pUTI89_NC_007941	3990-4062/114230	=..............	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00018	75225	75497	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00020	1	71	-	pUTI89_NC_007941	34872-34942/114230	....=..........	0/0	0.06	98.59	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00021	94907	94978	+	pUTI89_NC_007941	34870-34941/114230	....=..........	0/0	0.06	98.61	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00022	405	6507	-	pUTI89_NC_007941	20769-26871/114230	..==..../......	2/2	5.34	99.25	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00022	6664	7015	-	pUTI89_NC_007941	26887-27238/114230	...=...........	0/0	0.31	91.76	pUTI89		pUTI89_NC_007941	
SRR3578974.fasta	contig00022	6977	7116	-	pUTI89_NC_007941	3101-3240/114230	=..............	0/0	0.12	87.86	pUTI89		pUTI89_NC_007941	
