#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR3578642.fasta	contig00002	159949	160664	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00008	9202	9400	-	pUTI89_NC_007941	61518-61716/114230	.......=/......	2/2	0.17	89.00	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00011	1	607	-	pUTI89_NC_007941	34872-35478/114230	....=..........	0/0	0.53	99.01	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00017	22330	22602	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00018	96317	96386	+	pUTI89_NC_007941	34872-34941/114230	....=..........	0/0	0.06	98.57	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	1	83	+	pUTI89_NC_007941	69883-69962/114230	......../=.....	1/3	0.07	95.18	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	370	2244	+	pUTI89_NC_007941	75644-77516/114230	......../.=....	3/4	1.64	93.44	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	2626	3122	+	pUTI89_NC_007941	77908-78411/114230	......../.=....	3/11	0.43	80.83	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	4110	8543	+	pUTI89_NC_007941	79223-83654/114230	......../.==...	8/16	3.87	95.65	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	8608	10343	+	pUTI89_NC_007941	83964-85702/114230	......../..=...	1/3	1.52	96.38	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	10491	25557	+	pUTI89_NC_007941	85701-100766/114230	......../..===.	1/1	13.19	97.65	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	26170	29757	+	pUTI89_NC_007941	101406-104993/114230	.............=.	0/0	3.14	97.58	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	29796	36138	+	pUTI89_NC_007941	104978-111320/114230	.............==	0/0	5.55	97.26	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	36181	38087	+	pUTI89_NC_007941	112330-114230/114230	......../.....=	17/26	1.66	91.97	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	38088	38638	+	pUTI89_NC_007941	1-551/114230	=..............	0/0	0.48	98.19	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	39075	39149	+	pUTI89_NC_007941	587-661/114230	=..............	0/0	0.07	90.67	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	40986	43403	+	pUTI89_NC_007941	680-3098/114230	=......./......	16/31	2.10	89.32	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	47123	47262	+	pUTI89_NC_007941	3101-3240/114230	=..............	0/0	0.12	87.86	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	47224	47575	+	pUTI89_NC_007941	26887-27238/114230	...=...........	0/0	0.31	91.76	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00022	47732	53834	+	pUTI89_NC_007941	20769-26871/114230	..==..../......	2/2	5.34	99.26	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00025	1	71	+	pUTI89_NC_007941	36755-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR3578642.fasta	contig00026	27306	27663	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
