#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR9734865.fasta	contig00008	61032	61747	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00021	22593	22865	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00029	1	629	-	pUTI89_NC_007941	34870-35498/114230	....=..........	0/0	0.55	99.05	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00031	1	181	+	pUTI89_NC_007941	35804-35984/114230	....=..........	0/0	0.16	98.34	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00032	1	3374	-	pUTI89_NC_007941	1-3374/114230	=..............	0/0	2.95	99.97	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00032	3375	40308	-	pUTI89_NC_007941	77308-114230/114230	......../.=====	3/43	32.31	99.67	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00032	40309	47208	-	pUTI89_NC_007941	69859-76758/114230	.........==....	0/0	6.04	99.96	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00033	43089	43179	-	pUTI89_NC_007941	36735-36825/114230	....=..........	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00034	1	175	-	pUTI89_NC_007941	34872-35046/114230	....=..........	0/0	0.15	98.86	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00034	176	333	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00034	330	518	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00038	1	92	-	pUTI89_NC_007941	34869-34960/114230	....=..........	0/0	0.08	98.91	pUTI89		pUTI89_NC_007941	
SRR9734865.fasta	contig00045	9913	10327	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
