#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR9113465.fasta	contig00005	165816	166531	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00005	299830	299896	-	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00006	1	603	-	pUTI89_NC_007941	34872-35474/114230	....=..........	0/0	0.53	99.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00006	290882	292296	+	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.37	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00006	292291	292937	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00011	134308	134372	+	pUTI89_NC_007941	34872-34936/114230	....=..........	0/0	0.06	98.46	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00017	83896	84424	-	pUTI89_NC_007941	40457-40985/114230	.....=.........	0/0	0.46	96.60	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00018	86901	87301	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00018	87353	87451	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00018	88199	88266	+	pUTI89_NC_007941	34871-34938/114230	....=..........	0/0	0.06	98.53	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00020	52058	52330	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00021	66938	67004	+	pUTI89_NC_007941	34872-34938/114230	....=..........	0/0	0.06	98.51	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00025	43494	43846	-	pUTI89_NC_007941	64467-64819/114230	.......=/......	5/12	0.30	86.91	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00025	44685	46123	-	pUTI89_NC_007941	72426-73866/114230	......../==....	1/2	1.26	80.78	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00026	1	67	+	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00027	1	67	-	pUTI89_NC_007941	34872-34938/114230	....=..........	0/0	0.06	98.51	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00027	68	225	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00027	222	410	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00030	1	32568	+	pUTI89_NC_007941	72426-104993/114230	.........=====.	0/0	28.51	99.68	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00031	1	70	-	pUTI89_NC_007941	34868-34937/114230	....=..........	0/0	0.06	97.14	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00035	1	66	+	pUTI89_NC_007941	36760-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00036	1	722	+	pUTI89_NC_007941	39624-40345/114230	.....=.........	0/0	0.63	94.74	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00038	27092	27449	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00039	28660	28724	+	pUTI89_NC_007941	34872-34936/114230	....=..........	0/0	0.06	98.46	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00041	17350	17729	+	pUTI89_NC_007941	2726-3104/114230	=......./......	3/3	0.33	92.39	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00041	19947	20166	-	pUTI89_NC_007941	3843-4062/114230	=..............	0/0	0.19	99.55	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00041	25488	25584	+	pUTI89_NC_007941	54581-54677/114230	.......=.......	0/0	0.08	91.75	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00044	2453	2694	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00044	16875	17215	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00044	17207	18001	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00044	20726	20791	-	pUTI89_NC_007941	36760-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00045	51	9303	+	pUTI89_NC_007941	104978-114230/114230	.............==	0/0	8.10	99.97	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00045	9304	12406	+	pUTI89_NC_007941	1-3104/114230	=......./......	2/3	2.72	99.16	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00047	5807	17154	+	pUTI89_NC_007941	3912-15209/114230	==....../......	2/52	9.89	99.47	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00049	1	68	+	pUTI89_NC_007941	36759-36826/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00049	211	421	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00049	14647	14713	+	pUTI89_NC_007941	61625-61691/114230	........=......	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00050	1	14694	+	pUTI89_NC_007941	39996-54677/114230	....===./......	2/12	12.85	99.86	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00051	8777	8987	-	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00052	1	1195	+	pUTI89_NC_007941	56464-57658/114230	.......=.......	0/0	1.05	99.92	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00052	1196	3326	-	pUTI89_NC_007941	59586-61716/114230	.......==......	0/0	1.87	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00052	3326	5257	+	pUTI89_NC_007941	57654-59585/114230	.......=.......	0/0	1.69	99.95	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00052	5254	14459	+	pUTI89_NC_007941	61717-70874/114230	.......=/=.....	2/48	8.02	99.38	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00053	1	66	-	pUTI89_NC_007941	34872-34937/114230	....=..........	0/0	0.06	98.48	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00055	1	64	+	pUTI89_NC_007941	36762-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00055	713	1006	-	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00056	1	10312	+	pUTI89_NC_007941	16958-27270/114230	..==..../......	1/1	9.03	99.88	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00058	1	896	-	pUTI89_NC_007941	69980-70874/114230	......../=.....	3/7	0.78	91.77	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00058	1279	1337	-	pUTI89_NC_007941	66213-66271/114230	........=......	0/0	0.05	98.31	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00058	1604	5694	-	pUTI89_NC_007941	61891-65980/114230	.......=/=.....	10/17	3.57	93.41	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00058	7814	8047	-	pUTI89_NC_007941	61717-61950/114230	........=......	0/0	0.20	97.44	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00058	8044	8254	-	pUTI89_NC_007941	59375-59585/114230	.......=.......	0/0	0.18	95.73	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00059	8091	8159	+	pUTI89_NC_007941	34869-34937/114230	....=..........	0/0	0.06	98.55	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00060	1	67	+	pUTI89_NC_007941	36759-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00060	65	200	+	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00061	6044	6222	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00067	1	4554	+	pUTI89_NC_007941	30382-34935/114230	...==..........	0/0	3.99	99.85	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00069	1	66	-	pUTI89_NC_007941	35409-35474/114230	....=..........	0/0	0.06	98.48	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00069	1993	3489	+	pUTI89_NC_007941	37478-38963/114230	....=.../......	2/13	1.30	96.19	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00076	1	66	+	pUTI89_NC_007941	36761-36826/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00077	1	1982	-	pUTI89_NC_007941	36760-38741/114230	....==.........	0/0	1.74	99.90	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00078	1	1920	-	pUTI89_NC_007941	54611-56530/114230	.......=.......	0/0	1.68	99.27	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00079	1835	1900	-	pUTI89_NC_007941	36760-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00081	1	1685	+	pUTI89_NC_007941	70808-72492/114230	.........=.....	0/0	1.48	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00085	2	1418	+	pUTI89_NC_007941	35409-36825/114230	....=..........	0/0	1.24	99.58	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00095	1	794	+	pUTI89_NC_007941	38897-39690/114230	.....=.........	0/0	0.70	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00098	1	762	+	pUTI89_NC_007941	16196-16957/114230	..=............	0/0	0.67	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00108	1	66	+	pUTI89_NC_007941	36760-36825/114230	....=..........	0/0	0.06	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00114	1	422	-	pUTI89_NC_007941	58711-59132/114230	.......=.......	0/0	0.37	94.31	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00134	1	306	-	pUTI89_NC_007941	39624-39929/114230	.....=.........	0/0	0.27	100.00	pUTI89		pUTI89_NC_007941	
SRR9113465.fasta	contig00141	1	279	-	pUTI89_NC_007941	38685-38963/114230	.....=.........	0/0	0.24	100.00	pUTI89		pUTI89_NC_007941	
