#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR7851004.fasta	contig00005	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.97	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00011	114880	115152	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00012	93426	94141	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00023	1	180	+	pUTI89_NC_007941	32610-32789/114230	....=..........	0/0	0.16	87.22	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00028	43276	43464	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00028	43461	43618	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00028	43619	43813	+	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.46	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00036	1	139	+	pUTI89_NC_007941	16085-16223/114230	..=............	0/0	0.12	93.53	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00041	1254	1464	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00041	15690	15781	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00049	9330	9571	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00049	23752	24192	-	pUTI89_NC_007941	32610-33050/114230	....=..........	0/0	0.39	92.97	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00053	1406	1584	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00053	14762	14897	-	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00053	14895	15105	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00054	1	112	-	pUTI89_NC_007941	34871-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00054	860	958	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00054	1010	1410	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00058	9454	9868	+	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00067	4526	4883	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00075	2421	3064	-	pUTI89_NC_007941	20087-20730/114230	..=............	0/0	0.56	95.03	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00075	3242	3551	-	pUTI89_NC_007941	19785-20094/114230	..=............	0/0	0.27	92.90	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00079	1	906	+	pUTI89_NC_007941	16085-16990/114230	..=............	0/0	0.79	95.81	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00079	3631	3841	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00084	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00093	1	2272	+	pUTI89_NC_007941	30449-32720/114230	...==..........	0/0	1.99	99.96	pUTI89		pUTI89_NC_007941	
SRR7851004.fasta	contig00098	1	1770	-	pUTI89_NC_007941	34956-36725/114230	....=..........	0/0	1.55	99.49	pUTI89		pUTI89_NC_007941	
