#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR11014955.fasta	contig00001	216082	216797	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00003	4469	5115	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00003	5110	6524	-	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.51	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00016	22593	22865	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	544	790	-	pUTI89_NC_007941	50166-50411/114230	......=./......	2/3	0.21	87.50	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	1263	1521	+	pUTI89_NC_007941	17313-17571/114230	..=............	0/0	0.23	89.19	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	1593	2295	+	pUTI89_NC_007941	17562-18272/114230	..=...../......	3/12	0.61	93.69	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	7781	7878	-	pUTI89_NC_007941	17783-17882/114230	..=...../......	1/2	0.09	90.00	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	11731	13405	-	pUTI89_NC_007941	1415-3097/114230	=......./......	12/24	1.46	85.57	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	77963	78315	-	pUTI89_NC_007941	64467-64819/114230	.......=/......	2/2	0.31	95.48	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	79154	83046	-	pUTI89_NC_007941	69980-73866/114230	......../==....	4/8	3.40	88.88	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	83429	83496	-	pUTI89_NC_007941	74885-74952/114230	.........=.....	0/0	0.06	94.12	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	83689	88000	-	pUTI89_NC_007941	61717-66029/114230	.......=/=.....	7/9	3.77	93.68	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	87997	89150	-	pUTI89_NC_007941	58432-59585/114230	.......=.......	0/0	1.01	95.49	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00018	89143	94246	-	pUTI89_NC_007941	51444-56546/114230	......=./......	1/1	4.47	98.37	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00023	1	155	-	pUTI89_NC_007941	35409-35563/114230	....=..........	0/0	0.14	99.36	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00023	2082	4960	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	2990	5382	-	pUTI89_NC_007941	694-3093/114230	=......./......	13/27	2.09	89.17	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	5880	6547	-	pUTI89_NC_007941	1-668/114230	=..............	0/0	0.58	98.80	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	6550	8456	-	pUTI89_NC_007941	112330-114228/114230	......../.....=	19/26	1.65	91.34	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	8499	14523	-	pUTI89_NC_007941	105296-111320/114230	.............==	0/0	5.27	95.24	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	15260	15557	-	pUTI89_NC_007941	104978-105275/114230	.............=.	0/0	0.26	96.98	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	15623	19219	-	pUTI89_NC_007941	101406-104993/114230	......../....=.	1/9	3.14	94.13	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	19832	25404	-	pUTI89_NC_007941	95215-100766/114230	......../...==.	12/43	4.85	89.45	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	26378	29248	-	pUTI89_NC_007941	91590-94460/114230	............=..	0/0	2.51	92.65	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	30098	30699	-	pUTI89_NC_007941	90955-91556/114230	......../...=..	2/2	0.53	85.74	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	31231	36442	-	pUTI89_NC_007941	85701-90912/114230	......../..==..	6/18	4.55	91.69	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	36590	36659	-	pUTI89_NC_007941	85633-85702/114230	...........=...	0/0	0.06	95.71	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	37027	37842	-	pUTI89_NC_007941	84820-85635/114230	...........=...	0/0	0.71	96.08	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	37838	43874	-	pUTI89_NC_007941	79202-85227/114230	......../.==...	30/77	5.25	90.44	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	44626	45204	-	pUTI89_NC_007941	77858-78436/114230	..........=....	0/0	0.51	84.28	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00027	45520	48164	-	pUTI89_NC_007941	74889-77531/114230	......../.=....	6/10	2.31	96.90	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00031	28585	28795	+	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
SRR11014955.fasta	contig00033	30397	31101	-	pUTI89_NC_007941	17562-18266/114230	..=............	0/0	0.62	97.87	pUTI89		pUTI89_NC_007941	
