#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR9913992.fasta	contig00001	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00001	142304	143019	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00006	287223	287869	+	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	99.07	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00012	137072	137182	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00016	22501	22773	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00019	1	113	-	pUTI89_NC_007941	34870-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	472	1773	+	pUTI89_NC_007941	74026-75344/114230	......../.=....	9/29	1.13	90.26	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	2416	3340	+	pUTI89_NC_007941	69016-69962/114230	......../=.....	7/28	0.81	90.84	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	3627	5318	+	pUTI89_NC_007941	75644-77332/114230	......../.=....	3/5	1.48	91.14	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	19504	19905	+	pUTI89_NC_007941	92903-93304/114230	............=..	0/0	0.35	75.62	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	39439	39524	+	pUTI89_NC_007941	588-672/114230	=......./......	1/1	0.07	96.51	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	39661	40365	+	pUTI89_NC_007941	694-1398/114230	=......./......	13/24	0.61	76.99	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	41749	42249	+	pUTI89_NC_007941	2613-3104/114230	=......./......	5/11	0.43	90.84	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00020	44767	44877	-	pUTI89_NC_007941	3950-4060/114230	=..............	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00022	37789	38166	+	pUTI89_NC_007941	2726-3104/114230	=......./......	2/3	0.33	92.37	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00023	1	112	-	pUTI89_NC_007941	34869-34980/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00024	1	110	-	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00024	2037	4915	+	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	24974	25676	-	pUTI89_NC_007941	17562-18266/114230	..=...../......	1/2	0.62	94.61	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	25754	26330	-	pUTI89_NC_007941	16989-17565/114230	..=............	0/0	0.51	96.01	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	26477	26720	+	pUTI89_NC_007941	50170-50411/114230	......=./......	1/2	0.21	91.39	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	27310	28019	+	pUTI89_NC_007941	51169-51878/114230	......=........	0/0	0.62	93.80	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	31385	31547	+	pUTI89_NC_007941	56384-56546/114230	.......=.......	0/0	0.14	97.55	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	31540	32693	+	pUTI89_NC_007941	58432-59585/114230	.......=.......	0/0	1.01	95.41	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00025	32690	32850	+	pUTI89_NC_007941	61717-61877/114230	........=......	0/0	0.14	98.14	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00026	23788	24140	-	pUTI89_NC_007941	64467-64819/114230	.......=/......	5/12	0.30	86.63	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00026	24979	28866	-	pUTI89_NC_007941	69980-73866/114230	......../==....	5/11	3.40	88.75	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00026	29249	29307	-	pUTI89_NC_007941	66213-66271/114230	........=......	0/0	0.05	98.31	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00026	29574	32329	-	pUTI89_NC_007941	63233-65980/114230	.......=/=.....	10/22	2.40	93.67	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00030	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00030	2835	3629	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00030	3621	3961	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00030	18142	18383	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00031	11057	11241	-	pUTI89_NC_007941	16715-16906/114230	..=...../......	1/7	0.16	83.85	pUTI89		pUTI89_NC_007941	
SRR9913992.fasta	contig00031	11256	11361	-	pUTI89_NC_007941	16201-16306/114230	..=............	0/0	0.09	84.91	pUTI89		pUTI89_NC_007941	
