#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC556.fasta	contig00001	385019	385734	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00003	1	115	-	pUTI89_NC_007941	27234-27348/114230	...=...........	0/0	0.10	99.13	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00005	1	647	-	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	98.92	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00005	648	805	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00005	802	990	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00006	1	195	-	pUTI89_NC_007941	34872-35066/114230	....=..........	0/0	0.17	98.97	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00015	102121	102331	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00017	75266	75538	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	1	370	+	pUTI89_NC_007941	34502-34871/114230	....=..........	0/0	0.32	99.73	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	365	1011	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	99.69	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	1789	4205	-	pUTI89_NC_007941	680-3098/114230	=......./......	18/34	2.10	89.41	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	6046	6120	-	pUTI89_NC_007941	587-661/114230	=..............	0/0	0.07	90.67	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	6557	7107	-	pUTI89_NC_007941	1-551/114230	=..............	0/0	0.48	98.19	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	7108	9014	-	pUTI89_NC_007941	112330-114230/114230	......../.....=	19/28	1.65	91.08	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	9057	15399	-	pUTI89_NC_007941	104978-111320/114230	.............==	0/0	5.55	98.60	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	15483	25337	-	pUTI89_NC_007941	95139-104993/114230	............==.	0/0	8.63	97.21	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	25405	29907	-	pUTI89_NC_007941	90294-94796/114230	...........==..	0/0	3.94	97.38	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	30160	35321	-	pUTI89_NC_007941	85701-90862/114230	......../..==..	11/20	4.51	97.08	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	35453	37192	-	pUTI89_NC_007941	83964-85703/114230	...........=...	0/0	1.52	95.63	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	37257	41650	-	pUTI89_NC_007941	79263-83654/114230	......../.==...	7/18	3.84	96.57	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	42525	43107	-	pUTI89_NC_007941	77834-78416/114230	......../.=....	7/12	0.51	83.36	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	43403	46049	-	pUTI89_NC_007941	74885-77530/114230	......../.=....	3/3	2.32	98.94	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	46202	59238	-	pUTI89_NC_007941	61717-74739/114230	.......=/==....	30/84	11.37	95.56	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	59235	60388	-	pUTI89_NC_007941	58432-59585/114230	.......=.......	0/0	1.01	96.27	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	60381	75882	-	pUTI89_NC_007941	41004-56546/114230	.....==./......	16/65	13.56	98.42	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	76715	77244	-	pUTI89_NC_007941	40457-40986/114230	.....=.........	0/0	0.46	97.74	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00018	78001	80980	-	pUTI89_NC_007941	37473-40456/114230	....=.../......	2/28	2.60	92.36	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00021	52435	52547	+	pUTI89_NC_007941	34870-34982/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00024	38805	38916	+	pUTI89_NC_007941	34869-34980/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00028	1865	2222	+	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00029	10015	10256	+	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00029	24437	24777	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00029	24769	25563	+	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00029	28288	28397	-	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	2077	2216	+	pUTI89_NC_007941	3101-3240/114230	=..............	0/0	0.12	87.86	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	2178	2529	+	pUTI89_NC_007941	26887-27238/114230	...=...........	0/0	0.31	91.48	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	2686	8788	+	pUTI89_NC_007941	20769-26871/114230	..==..../......	2/2	5.34	99.26	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	17901	17986	+	pUTI89_NC_007941	33045-33130/114230	....=..........	0/0	0.08	96.51	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	18315	18848	-	pUTI89_NC_007941	40457-40990/114230	.....=.........	0/0	0.47	98.88	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	19029	19168	-	pUTI89_NC_007941	44485-44625/114230	.....=../......	1/1	0.12	95.75	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00030	22818	23463	-	pUTI89_NC_007941	17562-18210/114230	..=...../......	2/3	0.57	92.60	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00031	22474	22874	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00031	22926	23024	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00031	23772	23882	+	pUTI89_NC_007941	34871-34981/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00033	276	690	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00035	1254	1464	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00035	15690	15781	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00036	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00036	209	344	+	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00036	13522	13700	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00038	11259	11552	+	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00038	12201	12311	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00047	5514	5625	-	pUTI89_NC_007941	36715-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00050	1	2387	-	pUTI89_NC_007941	37478-39853/114230	....=.../......	2/13	2.08	97.15	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00050	4314	4423	+	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00051	1	370	+	pUTI89_NC_007941	34502-34871/114230	....=..........	0/0	0.32	90.81	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00051	365	639	+	pUTI89_NC_007941	36826-37100/114230	....=..........	0/0	0.24	86.18	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00051	635	858	+	pUTI89_NC_007941	37249-37472/114230	....=..........	0/0	0.20	87.05	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00051	859	976	-	pUTI89_NC_007941	17784-17903/114230	..=...../......	1/2	0.10	86.67	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00065	200	1382	+	pUTI89_NC_007941	33421-34612/114230	....=.../......	4/13	1.03	89.20	pUTI89		pUTI89_NC_007941	
MVC556.fasta	contig00068	1	1317	-	pUTI89_NC_007941	35409-36725/114230	....=..........	0/0	1.15	99.54	pUTI89		pUTI89_NC_007941	
