#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC481.fasta	contig00003	1	647	-	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	98.92	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00003	648	805	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00003	802	990	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00005	262309	263723	+	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.37	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00005	263718	264364	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00007	200	291	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00007	14516	14726	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00014	1843	2558	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00014	129867	130077	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00015	1	196	-	pUTI89_NC_007941	34871-35066/114230	....=..........	0/0	0.17	98.98	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00015	944	1042	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00015	1094	1494	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00018	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00019	22613	22885	-	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	111	2634	-	pUTI89_NC_007941	61904-64429/114230	.......=/......	2/4	2.21	91.93	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	8877	9683	-	pUTI89_NC_007941	51169-51980/114230	......=./......	2/5	0.71	94.83	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	10273	10516	-	pUTI89_NC_007941	50170-50411/114230	......=./......	1/2	0.21	86.89	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	10663	11245	+	pUTI89_NC_007941	16989-17571/114230	..=............	0/0	0.51	97.08	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	11317	12429	+	pUTI89_NC_007941	17562-18676/114230	..=...../......	1/2	0.97	96.86	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	22306	22537	-	pUTI89_NC_007941	2865-3097/114230	=......./......	2/3	0.20	92.31	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	22530	22770	+	pUTI89_NC_007941	49510-49737/114230	......=./......	4/15	0.20	76.45	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	23616	26027	-	pUTI89_NC_007941	694-3097/114230	=......./......	5/8	2.10	93.95	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	26532	26606	-	pUTI89_NC_007941	587-661/114230	=..............	0/0	0.07	89.33	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	27043	27593	-	pUTI89_NC_007941	1-551/114230	=..............	0/0	0.48	98.73	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	27596	36848	-	pUTI89_NC_007941	104978-114228/114230	......../....==	5/6	8.10	99.02	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	36932	50352	-	pUTI89_NC_007941	91590-104993/114230	......../...==.	8/25	11.73	93.73	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	51201	51802	-	pUTI89_NC_007941	90955-91556/114230	......../...=..	2/2	0.53	85.90	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	52497	57658	-	pUTI89_NC_007941	85701-90862/114230	......../..==..	11/20	4.51	95.38	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	57806	64240	-	pUTI89_NC_007941	79263-85702/114230	......../.==...	13/35	5.62	95.38	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	65066	65664	-	pUTI89_NC_007941	77834-78435/114230	......../.=....	6/11	0.52	83.00	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	65959	67837	-	pUTI89_NC_007941	75648-77530/114230	......../.=....	7/8	1.64	91.78	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	68125	69069	-	pUTI89_NC_007941	69016-69966/114230	......../=.....	7/30	0.82	88.47	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00024	69793	72091	-	pUTI89_NC_007941	73031-75339/114230	......../==....	13/42	2.00	91.40	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00029	1	113	-	pUTI89_NC_007941	34869-34981/114230	....=..........	0/0	0.10	99.11	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00032	35067	35178	+	pUTI89_NC_007941	34868-34979/114230	....=..........	0/0	0.10	98.21	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00033	29720	32598	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00033	34525	34634	+	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00034	28118	28328	+	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00034	31796	31916	+	pUTI89_NC_007941	34862-34982/114230	....=..........	0/0	0.11	96.69	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00037	30429	30539	-	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00039	27134	27491	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00040	28307	28417	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
MVC481.fasta	contig00041	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
