#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR1314351.fasta	contig00003	1	61	+	pUTI89_NC_007941	36765-36825/114230	....=..........	0/0	0.05	100.00	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00003	142181	142896	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00005	1	324	-	pUTI89_NC_007941	34872-35195/114230	....=..........	0/0	0.28	99.38	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00011	1	151	+	pUTI89_NC_007941	35834-35984/114230	....=..........	0/0	0.13	98.67	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	1	648	-	pUTI89_NC_007941	33421-34067/114230	....=.../......	3/3	0.57	82.59	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	1008	13132	+	pUTI89_NC_007941	47461-59585/114230	......==.......	0/0	10.61	99.96	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	13129	28163	+	pUTI89_NC_007941	61717-76758/114230	.......=/==....	2/7	13.16	99.91	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	28164	65121	+	pUTI89_NC_007941	77308-114230/114230	......../.=====	2/37	32.32	99.68	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	65122	80329	+	pUTI89_NC_007941	1-15209/114230	==....../......	1/1	13.31	99.97	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00019	81950	83218	-	pUTI89_NC_007941	31782-33050/114230	....=..........	0/0	1.11	99.29	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00021	51433	51705	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00026	52385	52447	+	pUTI89_NC_007941	34870-34932/114230	....=..........	0/0	0.06	98.41	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00028	45855	45915	-	pUTI89_NC_007941	36765-36825/114230	....=..........	0/0	0.05	100.00	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00031	1	62	-	pUTI89_NC_007941	34869-34930/114230	....=..........	0/0	0.05	98.39	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00034	1	716	+	pUTI89_NC_007941	39630-40345/114230	.....=.........	0/0	0.63	94.69	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00037	8046	8460	-	pUTI89_NC_007941	57341-57758/114230	.......=/......	2/3	0.36	87.80	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00040	17307	17457	+	pUTI89_NC_007941	37086-37236/114230	....=..........	0/0	0.13	80.13	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00041	14999	15356	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	85.75	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00042	14181	14422	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00043	1	61	-	pUTI89_NC_007941	34872-34932/114230	....=..........	0/0	0.05	98.36	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00044	15346	15534	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00044	15531	15688	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00044	15689	15746	+	pUTI89_NC_007941	34872-34929/114230	....=..........	0/0	0.05	98.28	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00045	1204	1414	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00046	12335	12628	+	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00049	1	10542	-	pUTI89_NC_007941	16843-27385/114230	..==..../......	1/1	9.23	99.85	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00052	6844	7035	+	pUTI89_NC_007941	42226-42416/114230	.....=../......	3/3	0.17	85.49	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00053	1	6866	+	pUTI89_NC_007941	40603-47468/114230	.....==........	0/0	6.01	99.96	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00054	646	824	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00056	5077	5477	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00056	5529	5627	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00056	6375	6435	+	pUTI89_NC_007941	34871-34931/114230	....=..........	0/0	0.05	98.36	pUTI89		pUTI89_NC_007941	
SRR1314351.fasta	contig00060	5198	5259	-	pUTI89_NC_007941	36765-36826/114230	....=..........	0/0	0.05	100.00	pUTI89		pUTI89_NC_007941	
