#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR7851064.fasta	contig00002	204779	205494	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00015	59441	59713	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00033	1671	12818	-	pUTI89_NC_007941	4061-15209/114230	==....../......	1/1	9.76	99.95	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00033	13376	17434	-	pUTI89_NC_007941	1-4060/114230	=......./......	1/1	3.55	99.90	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00033	17435	52603	-	pUTI89_NC_007941	79080-114230/114230	......../.=====	1/18	30.77	99.66	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00035	41669	41879	+	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00037	1	647	-	pUTI89_NC_007941	34872-35518/114230	....=..........	0/0	0.57	98.92	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00037	648	805	-	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00037	802	990	-	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00046	33568	33765	+	pUTI89_NC_007941	34869-35066/114230	....=..........	0/0	0.17	98.99	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00050	1	111	+	pUTI89_NC_007941	36715-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00053	1	211	+	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00053	2936	3730	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00053	3722	4062	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00053	18243	18484	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00055	82	8074	-	pUTI89_NC_007941	69513-77505/114230	.........==....	0/0	7.00	99.92	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00055	8122	15966	-	pUTI89_NC_007941	61717-69549/114230	.......=/=.....	1/12	6.86	99.77	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00055	15963	17894	-	pUTI89_NC_007941	57654-59585/114230	.......=.......	0/0	1.69	99.95	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00055	17894	20024	+	pUTI89_NC_007941	59586-61716/114230	.......==......	0/0	1.87	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00055	20025	27159	-	pUTI89_NC_007941	50531-57658/114230	......==/......	1/7	6.24	99.85	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00070	14462	17340	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.35	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00070	19267	19376	+	pUTI89_NC_007941	35409-35518/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00080	16220	16330	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00083	1406	1584	+	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00083	14762	14897	-	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00083	14895	15105	-	pUTI89_NC_007941	36615-36825/114230	....=..........	0/0	0.18	99.53	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00098	61	8298	+	pUTI89_NC_007941	19333-27571/114230	..==..../......	1/1	7.21	99.85	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00100	1	111	-	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00102	6859	6950	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00106	1694	2051	+	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00107	1	6481	-	pUTI89_NC_007941	44020-50495/114230	.....==./......	1/5	5.67	99.86	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00111	1	111	+	pUTI89_NC_007941	36716-36826/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00114	1	111	-	pUTI89_NC_007941	34871-34981/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00114	859	957	-	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00114	1009	1409	+	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.12	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00116	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00116	759	1052	-	pUTI89_NC_007941	33558-33851/114230	....=.../......	4/4	0.26	75.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00121	1	111	+	pUTI89_NC_007941	36718-36828/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00121	109	773	-	pUTI89_NC_007941	33430-34106/114230	....=.../......	4/14	0.58	78.17	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00136	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00146	1	120	-	pUTI89_NC_007941	34863-34982/114230	....=..........	0/0	0.11	96.67	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00146	112	866	+	pUTI89_NC_007941	34102-34871/114230	....=.../......	4/15	0.66	87.92	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00146	861	1507	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	84.85	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00148	1	2365	-	pUTI89_NC_007941	36715-39079/114230	....==.........	0/0	2.07	99.92	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00149	1	2270	-	pUTI89_NC_007941	32710-34979/114230	....=.../......	2/2	1.99	99.74	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00150	1942	2152	-	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00156	1	1714	+	pUTI89_NC_007941	16657-18370/114230	..=............	0/0	1.50	99.88	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00167	1	1501	-	pUTI89_NC_007941	41505-43005/114230	.....=.........	0/0	1.31	99.87	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00170	1	1365	-	pUTI89_NC_007941	77568-78932/114230	..........=....	0/0	1.19	99.78	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00172	1	1317	-	pUTI89_NC_007941	35409-36725/114230	....=..........	0/0	1.15	99.54	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00187	1	912	+	pUTI89_NC_007941	40553-41464/114230	.....=.........	0/0	0.80	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00207	1	572	-	pUTI89_NC_007941	16196-16767/114230	..=............	0/0	0.50	100.00	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00207	564	657	+	pUTI89_NC_007941	32710-32803/114230	....=.../......	2/2	0.08	97.89	pUTI89		pUTI89_NC_007941	
SRR7851064.fasta	contig00242	57	397	-	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	97.37	pUTI89		pUTI89_NC_007941	
